SeqID	Architecture
ENSP00000396986	57850,57845,_gap_,49899
ENSP00000398956	57850,57845,_gap_,49899
ENSP00000401071	57850,57845,_gap_,49899
ENSP00000401184	57850,57845,_gap_,49899
ENSP00000404340	57850,57845,_gap_,49899
ENSP00000404904	57850,57845,_gap_,49899
ENSP00000411582	57850,57845,_gap_,49899
ENSP00000412743	57850,57845,_gap_,49899
ENSP00000414525	57850,57845,_gap_,49899
ENSP00000415259	57850,57845,_gap_,49899
ENSP00000388969	57850,57845,_gap_
ENSP00000389389	57850,57845,_gap_
ENSP00000400264	57850,57845,_gap_
ENSP00000406019	57850,57845,_gap_
ENSP00000407903	57850,57845,_gap_
ENSP00000415414	57850,57845,_gap_
ENSP00000416850	57850,57845,_gap_
ENSP00000391222	57850
ENSP00000393186	57850
ENSP00000397665	57850
ENSP00000398453	57850
ENSP00000404333	57850
ENSP00000405498	57850
ENSP00000413846	57850
ENSP00000388852	57850
ENSP00000397952	57850
ENSP00000398442	57850
ENSP00000403073	57850
ENSP00000405274	57850
ENSP00000407661	57850
ENSP00000415953	57850
ENSP00000365844	57850,57845,_gap_,49899
ENSP00000373096	57850,57845,_gap_,49899
ENSP00000379796	57850,57845,_gap_,49899
ENSP00000391917	57850,57845,_gap_,49899
ENSP00000397043	57850,57845,_gap_,49899
ENSP00000398355	57850,57845,_gap_,49899
ENSP00000409902	57850,57845,_gap_,49899
ENSP00000411949	57850,57845,_gap_,49899
ENSP00000447835	57850,57845,_gap_,49899
ENSP00000448462	57850,57845,_gap_,49899
ENSP00000448572	57850,57845,_gap_,49899
ENSP00000449272	57850,57845,_gap_,49899
ENSP00000449847	57850,57845,_gap_,49899
ENSP00000450288	57850,57845,_gap_,49899
ENSP00000388149	57845,_gap_
ENSP00000388224	57845,_gap_
ENSP00000390947	57845,_gap_
ENSP00000399123	57845,_gap_
ENSP00000400222	57845,_gap_
ENSP00000406770	57845,_gap_
ENSP00000409819	57845,_gap_
ENSP00000424048	57845,_gap_,49899
ENSP00000383115	_gap_,56436
ENSP00000408539	_gap_,57850,49899
ENSP00000407248	_gap_,57850,49899
ENSP00000319052	47473
ENSP00000365914	57850,57845,_gap_
ENSP00000373105	57850,57845,_gap_
ENSP00000379826	57850,57845,_gap_
ENSP00000388460	57850,57845,_gap_
ENSP00000389607	57850,57845,_gap_
ENSP00000416950	57850,57845,_gap_
ENSP00000446663	57850,57845,_gap_
ENSP00000447016	57850,57845,_gap_
ENSP00000448967	57850,57845,_gap_
ENSP00000483120	57850,57845,_gap_
ENSP00000308310	57850,57845,_gap_
ENSP00000383492	57850,57845,_gap_
ENSP00000393674	57850,57845,_gap_
ENSP00000403025	57850,57845,_gap_
ENSP00000416663	57850,57845,_gap_
ENSP00000341128	_gap_
ENSP00000383449	_gap_
ENSP00000464642	_gap_
ENSP00000259930	57850,57845,_gap_,49899
ENSP00000365884	57850,57845,_gap_,49899
ENSP00000403221	57850,57845,_gap_,49899
ENSP00000411683	57850,57845,_gap_,49899
ENSP00000413961	57850,57845,_gap_,49899
ENSP00000415480	57850,57845,_gap_,49899
ENSP00000405834	_gap_
ENSP00000409193	_gap_
ENSP00000409799	_gap_
ENSP00000365829	_gap_
ENSP00000399295	_gap_
ENSP00000403833	_gap_
ENSP00000394320	_gap_
ENSP00000412619	_gap_
ENSP00000415046	_gap_
ENSP00000397778	_gap_
ENSP00000403747	_gap_
ENSP00000408610	_gap_
ENSP00000411003	_gap_
ENSP00000316465	_gap_
ENSP00000463397	_gap_
ENSP00000315644	55831
ENSP00000314902	55831
ENSP00000314727	55831
ENSP00000373091	54452,48726,_gap_
ENSP00000390707	54452,48726,_gap_
ENSP00000397420	54452,48726,_gap_
ENSP00000409910	54452,48726,_gap_
ENSP00000251101	54826,51604
ENSP00000345974	54826,51604
ENSP00000373072	54826,51604
ENSP00000365806	_gap_,52540,_gap_
ENSP00000373090	_gap_,52540,_gap_
ENSP00000394290	_gap_,52540,_gap_
ENSP00000403576	_gap_,52540,_gap_
ENSP00000409074	_gap_,52540,_gap_
ENSP00000409367	_gap_,52540,_gap_
ENSP00000411162	_gap_,52540,_gap_
ENSP00000392654	_gap_,52540
ENSP00000400869	_gap_,52540
ENSP00000400970	_gap_,52540
ENSP00000402631	_gap_,52540
ENSP00000404728	_gap_,52540
ENSP00000407819	_gap_,52540
ENSP00000409984	_gap_,52540
ENSP00000324740	_gap_,50044,55550,56112
ENSP00000462468	_gap_,50044,55550,56112
ENSP00000373100	54452,48726,_gap_
ENSP00000447990	54452,48726,_gap_
ENSP00000373114	54452,48726,_gap_
ENSP00000366018	54452,48726
ENSP00000411658	_gap_
ENSP00000462647	_gap_
ENSP00000365744	_gap_,90229
ENSP00000373086	_gap_,90229
ENSP00000392826	_gap_,90229
ENSP00000396416	_gap_,90229
ENSP00000398352	_gap_,90229
ENSP00000402596	_gap_,90229
ENSP00000415432	_gap_,90229
ENSP00000365740	_gap_,90229
ENSP00000393410	_gap_,90229
ENSP00000401499	_gap_,90229
ENSP00000401612	_gap_,90229
ENSP00000404669	_gap_,90229
ENSP00000406321	_gap_,90229
ENSP00000411802	_gap_,90229
ENSP00000313603	_gap_,52540,52540
ENSP00000373082	_gap_,52540,52540
ENSP00000389065	_gap_,52540,52540
ENSP00000411327	_gap_,52540,52540
ENSP00000412553	_gap_,52540,52540
ENSP00000413319	_gap_,52540,52540
ENSP00000414373	_gap_,52540,52540
ENSP00000365728	_gap_,52540,52540
ENSP00000373081	_gap_,52540,52540
ENSP00000389472	_gap_,52540,52540
ENSP00000391102	_gap_,52540,52540
ENSP00000393143	_gap_,52540,52540
ENSP00000403526	_gap_,52540,52540
ENSP00000404726	_gap_,52540,52540
ENSP00000394994	_gap_
ENSP00000401969	_gap_
ENSP00000405512	_gap_
ENSP00000406756	_gap_
ENSP00000406926	_gap_
ENSP00000406948	_gap_
ENSP00000416890	_gap_
ENSP00000383452	52540
ENSP00000390550	52540
ENSP00000394785	52540
ENSP00000395308	52540
ENSP00000397199	52540
ENSP00000397875	52540
ENSP00000412056	_gap_
ENSP00000404260	_gap_
ENSP00000405035	_gap_
ENSP00000458290	_gap_,53335
ENSP00000261597	_gap_
ENSP00000365817	54452,48726,_gap_
ENSP00000400458	54452,48726,_gap_
ENSP00000402694	54452,48726,_gap_
ENSP00000326603	_gap_,55874,_gap_,75553,_gap_
ENSP00000365694	_gap_,47676,_gap_,90229
ENSP00000373080	_gap_,47676,_gap_,90229
ENSP00000389299	_gap_,47676,_gap_,90229
ENSP00000407181	_gap_,47676,_gap_,90229
ENSP00000407310	_gap_,47676,_gap_,90229
ENSP00000413554	_gap_,47676,_gap_,90229
ENSP00000416060	_gap_,47676,_gap_,90229
ENSP00000259873	_gap_,46911,_gap_
ENSP00000383438	_gap_,46911,_gap_
ENSP00000397790	_gap_,46911,_gap_
ENSP00000398494	_gap_,46911,_gap_
ENSP00000402718	_gap_,46911,_gap_
ENSP00000414972	_gap_,46911,_gap_
ENSP00000415703	_gap_,46911,_gap_
ENSP00000383437	_gap_
ENSP00000390930	_gap_
ENSP00000397340	_gap_
ENSP00000397472	_gap_
ENSP00000398549	_gap_
ENSP00000398781	_gap_
ENSP00000324222	55729,_gap_
ENSP00000373078	55729,_gap_
ENSP00000393868	55729,_gap_
ENSP00000399529	55729,_gap_
ENSP00000402998	55729,_gap_
ENSP00000405656	55729,_gap_
ENSP00000415000	55729,_gap_
ENSP00000365668	_gap_
ENSP00000373079	_gap_
ENSP00000394914	_gap_
ENSP00000398422	_gap_
ENSP00000409067	_gap_
ENSP00000411050	_gap_
ENSP00000416994	_gap_
ENSP00000324459	55729,_gap_
ENSP00000383420	55729,_gap_
ENSP00000406071	55729,_gap_
ENSP00000409296	55729,_gap_
ENSP00000410415	55729,_gap_
ENSP00000412198	55729,_gap_
ENSP00000415408	55729,_gap_
ENSP00000365666	55729,_gap_
ENSP00000383419	55729,_gap_
ENSP00000388171	55729,_gap_
ENSP00000388617	55729,_gap_
ENSP00000393269	55729,_gap_
ENSP00000403142	55729,_gap_
ENSP00000411362	55729,_gap_
ENSP00000327832	_gap_
ENSP00000373076	_gap_
ENSP00000389129	_gap_
ENSP00000391244	_gap_
ENSP00000398374	_gap_
ENSP00000412993	_gap_
ENSP00000416925	_gap_
ENSP00000332374	55729,_gap_
ENSP00000373077	55729,_gap_
ENSP00000394357	55729,_gap_
ENSP00000399452	55729,_gap_
ENSP00000399509	55729,_gap_
ENSP00000405036	55729,_gap_
ENSP00000406421	55729,_gap_
ENSP00000254528	_gap_,49842
ENSP00000373106	_gap_,57850,49899
ENSP00000365941	_gap_,57850,49899
ENSP00000350182	57850,57845,_gap_
ENSP00000261596	_gap_,56784
ENSP00000463026	_gap_
ENSP00000463810	_gap_
ENSP00000261606	_gap_,48726,48726,49265,_gap_,49265,_gap_,49265,48726,48726,48726,48726,48726
ENSP00000348821	_gap_,48726,48726,49265,_gap_,49265,_gap_,49265,48726,48726,48726,48726,48726
ENSP00000365656	_gap_
ENSP00000373075	_gap_
ENSP00000390275	_gap_
ENSP00000396916	_gap_
ENSP00000398769	_gap_
ENSP00000404588	_gap_
ENSP00000415915	_gap_
ENSP00000365654	_gap_
ENSP00000373074	_gap_
ENSP00000387592	_gap_
ENSP00000391657	_gap_
ENSP00000395979	_gap_
ENSP00000402805	_gap_
ENSP00000405594	_gap_
ENSP00000389259	_gap_
ENSP00000393004	_gap_
ENSP00000404560	_gap_
ENSP00000411113	_gap_
ENSP00000415028	_gap_
ENSP00000415810	_gap_
ENSP00000365625	_gap_,52540,_gap_
ENSP00000389862	_gap_,52540,_gap_
ENSP00000390938	_gap_,52540,_gap_
ENSP00000393958	_gap_,52540,_gap_
ENSP00000396193	_gap_,52540,_gap_
ENSP00000408956	_gap_,52540,_gap_
ENSP00000365620	_gap_,52540,_gap_
ENSP00000405391	_gap_,52540,_gap_
ENSP00000406462	_gap_,52540,_gap_
ENSP00000409038	_gap_,52540,_gap_
ENSP00000409091	_gap_,52540,_gap_
ENSP00000409558	_gap_,52540,_gap_
ENSP00000390319	_gap_
ENSP00000393356	_gap_
ENSP00000399101	_gap_
ENSP00000403116	_gap_
ENSP00000409812	_gap_
ENSP00000411743	_gap_
ENSP00000413416	_gap_
ENSP00000414335	_gap_
ENSP00000411275	_gap_
ENSP00000416491	_gap_
ENSP00000404318	49879,_gap_,52113,_gap_
ENSP00000396121	_gap_
ENSP00000396124	_gap_
ENSP00000397021	_gap_
ENSP00000397642	_gap_
ENSP00000398474	_gap_
ENSP00000405806	_gap_
ENSP00000408962	_gap_
ENSP00000413610	_gap_
ENSP00000388355	49879
ENSP00000390489	49879
ENSP00000392784	49879
ENSP00000392833	49879
ENSP00000396389	49879
ENSP00000397126	49879
ENSP00000400979	49879
ENSP00000407703	49879
ENSP00000387706	49879
ENSP00000393886	49879
ENSP00000396989	49879
ENSP00000398151	49879
ENSP00000400305	49879
ENSP00000404954	49879
ENSP00000405991	49879
ENSP00000410383	49879
ENSP00000387743	49879
ENSP00000390040	49879
ENSP00000391230	49879
ENSP00000394074	49879
ENSP00000405350	49879
ENSP00000408831	49879
ENSP00000411310	49879
ENSP00000414163	49879
ENSP00000217652	47473
ENSP00000441231	47473
ENSP00000462171	47473
ENSP00000463614	47473
ENSP00000237500	47473
ENSP00000383037	47473
ENSP00000463559	47473
ENSP00000464464	47473
ENSP00000339001	52490,55307
ENSP00000373058	52490,55307
ENSP00000399155	52490,55307
ENSP00000400663	52490,55307
ENSP00000401317	52490,55307
ENSP00000406811	52490,55307
ENSP00000410071	52490,55307
ENSP00000410829	52490,55307
ENSP00000365578	52490,55307
ENSP00000379668	52490,55307
ENSP00000383374	52490,55307
ENSP00000383375	52490,55307
ENSP00000391515	52490,55307
ENSP00000392914	52490,55307
ENSP00000393340	52490,55307
ENSP00000394124	52490,55307
ENSP00000394841	52490,55307
ENSP00000395838	52490,55307
ENSP00000399046	52490,55307
ENSP00000403213	52490,55307
ENSP00000406981	52490,55307
ENSP00000407673	52490,55307
ENSP00000414479	52490,55307
ENSP00000416480	52490,55307
ENSP00000379672	52490,55307
ENSP00000383378	52490,55307
ENSP00000399280	52490,55307
ENSP00000400108	52490,55307
ENSP00000401546	52490,55307
ENSP00000403868	52490,55307
ENSP00000409249	52490,55307
ENSP00000413589	52490,55307
ENSP00000403409	_gap_
ENSP00000483499	_gap_,46689,_gap_
ENSP00000339631	46689,_gap_
ENSP00000384133	46689,_gap_
ENSP00000327959	_gap_,46689,_gap_
ENSP00000343969	46689,_gap_
ENSP00000383031	46689,_gap_
ENSP00000384970	46689,_gap_
ENSP00000385206	46689,_gap_
ENSP00000447747	46689,_gap_
ENSP00000449501	46689,_gap_
ENSP00000450025	46689,_gap_
ENSP00000274853	_gap_
ENSP00000382150	_gap_
ENSP00000388790	_gap_
ENSP00000400129	_gap_
ENSP00000400990	_gap_
ENSP00000404066	_gap_
ENSP00000405234	_gap_
ENSP00000412456	_gap_
ENSP00000413596	_gap_
ENSP00000416648	_gap_
ENSP00000480270	_gap_
ENSP00000401788	_gap_
ENSP00000408577	_gap_
ENSP00000416194	_gap_
ENSP00000398396	_gap_
ENSP00000404312	_gap_
ENSP00000414284	_gap_
ENSP00000388494	_gap_
ENSP00000389565	_gap_
ENSP00000391247	_gap_
ENSP00000405448	_gap_
ENSP00000410328	_gap_
ENSP00000412174	_gap_
ENSP00000259953	_gap_
ENSP00000365603	_gap_
ENSP00000373065	_gap_
ENSP00000397755	_gap_
ENSP00000398752	_gap_
ENSP00000405789	_gap_
ENSP00000409285	_gap_
ENSP00000414927	_gap_
ENSP00000478812	_gap_
ENSP00000481406	_gap_
ENSP00000481407	_gap_
ENSP00000482593	_gap_
ENSP00000482740	_gap_
ENSP00000483875	_gap_
ENSP00000365602	_gap_
ENSP00000373064	_gap_
ENSP00000389958	_gap_
ENSP00000392502	_gap_
ENSP00000394788	_gap_
ENSP00000399560	_gap_
ENSP00000407111	_gap_
ENSP00000389894	_gap_
ENSP00000394862	_gap_
ENSP00000397892	_gap_
ENSP00000407049	_gap_
ENSP00000407779	_gap_
ENSP00000408118	_gap_
ENSP00000412991	_gap_
ENSP00000365569	117892,_gap_
ENSP00000372873	117892,_gap_
ENSP00000373056	117892,_gap_
ENSP00000388861	117892,_gap_
ENSP00000391438	117892,_gap_
ENSP00000388032	117892,_gap_
ENSP00000395333	117892,_gap_
ENSP00000395846	117892,_gap_
ENSP00000415094	117892,_gap_
ENSP00000416355	117892,_gap_
ENSP00000393409	117892,_gap_
ENSP00000393741	117892,_gap_
ENSP00000400615	117892,_gap_
ENSP00000411030	117892,_gap_
ENSP00000416413	117892,_gap_
ENSP00000389698	_gap_
ENSP00000404300	_gap_
ENSP00000410255	_gap_
ENSP00000414435	_gap_
ENSP00000416243	_gap_
ENSP00000390961	117892,_gap_
ENSP00000395732	117892,_gap_
ENSP00000398834	117892,_gap_
ENSP00000403627	117892,_gap_
ENSP00000413293	117892,_gap_
ENSP00000389138	117892
ENSP00000391633	117892
ENSP00000392683	117892
ENSP00000396247	117892
ENSP00000407122	117892
ENSP00000412058	117892
ENSP00000390747	117892
ENSP00000391341	117892
ENSP00000399313	117892
ENSP00000403273	117892
ENSP00000409375	117892
ENSP00000412484	117892
ENSP00000316377	_gap_
ENSP00000462882	_gap_
ENSP00000383011	_gap_
ENSP00000383014	_gap_
ENSP00000383013	_gap_
ENSP00000383019	_gap_
ENSP00000462848	_gap_
ENSP00000383010	_gap_
ENSP00000365588	49879,_gap_,52113,_gap_
ENSP00000387429	49879,_gap_,52113,_gap_
ENSP00000396484	49879,_gap_,52113,_gap_
ENSP00000409167	49879,_gap_,52113,_gap_
ENSP00000415212	49879,_gap_,52113,_gap_
ENSP00000416511	49879,_gap_,52113,_gap_
ENSP00000373054	_gap_
ENSP00000397956	_gap_
ENSP00000398139	_gap_
ENSP00000406245	_gap_
ENSP00000412283	_gap_
ENSP00000365557	_gap_
ENSP00000383354	_gap_
ENSP00000394148	_gap_
ENSP00000398052	_gap_
ENSP00000411106	_gap_
ENSP00000412861	_gap_
ENSP00000373018	49879,_gap_,57903
ENSP00000383252	49879,_gap_,57903
ENSP00000393007	49879,_gap_,57903
ENSP00000393300	49879,_gap_,57903
ENSP00000397160	49879,_gap_,57903
ENSP00000399388	49879,_gap_,57903
ENSP00000401548	49879,_gap_,57903
ENSP00000414076	49879,_gap_,57903
ENSP00000414466	49879,_gap_,57903
ENSP00000414980	49879,_gap_,57903
ENSP00000259915	_gap_,47413,46689,_gap_
ENSP00000373016	_gap_,47413,46689,_gap_
ENSP00000388842	_gap_,47413,46689,_gap_
ENSP00000391681	_gap_,47413,46689,_gap_
ENSP00000392877	_gap_,47413,46689,_gap_
ENSP00000400047	_gap_,47413,46689,_gap_
ENSP00000405041	_gap_,47413,46689,_gap_
ENSP00000365419	47413,46689,_gap_
ENSP00000387619	47413,46689,_gap_
ENSP00000387646	47413,46689,_gap_
ENSP00000391507	47413,46689,_gap_
ENSP00000412665	47413,46689,_gap_
ENSP00000413622	47413,46689,_gap_
ENSP00000349503	54695,_gap_,57667,57667,57667,_gap_
ENSP00000383009	54695,_gap_,57667,57667,57667,_gap_
ENSP00000478971	54695,_gap_,57667,57667,57667,_gap_
ENSP00000484129	54695,_gap_,57667,57667,57667,_gap_
ENSP00000383195	54452,48726,_gap_
ENSP00000383244	54452,48726,_gap_
ENSP00000398169	54452,48726,_gap_
ENSP00000403541	54452,48726,_gap_
ENSP00000372813	54452,48726,_gap_
ENSP00000372979	54452,48726,_gap_
ENSP00000372975	54452,48726,_gap_
ENSP00000383245	54452,48726,_gap_
ENSP00000410661	54452,_gap_
ENSP00000411867	54452,_gap_
ENSP00000343158	_gap_,54236,47031,50729,_gap_
ENSP00000442091	_gap_,54236,47031,50729,_gap_
ENSP00000415215	_gap_
ENSP00000388104	_gap_
ENSP00000403574	_gap_
ENSP00000390909	117892
ENSP00000403917	117892
ENSP00000409995	117892
ENSP00000407101	_gap_
ENSP00000388517	117892
ENSP00000372982	_gap_
ENSP00000463375	_gap_
ENSP00000382975	_gap_,63748,63748,63748,_gap_
ENSP00000284898	_gap_,63748,63748,63748,_gap_,47769
ENSP00000382976	_gap_,63748,63748,63748,_gap_,47769
ENSP00000318543	_gap_,63748,63748,63748,_gap_,47769
ENSP00000318217	49785,_gap_,56112
ENSP00000365752	49785,_gap_,56112
ENSP00000372868	49785,_gap_,56112
ENSP00000383265	49785,_gap_,56112
ENSP00000383338	49785,_gap_,56112
ENSP00000383339	49785,_gap_,56112
ENSP00000391805	49785,_gap_,56112
ENSP00000397769	49785,_gap_,56112
ENSP00000401397	49785,_gap_,56112
ENSP00000405039	49785,_gap_,56112
ENSP00000414285	49785,_gap_,56112
ENSP00000448377	49785,_gap_,56112
ENSP00000449190	49785,_gap_,56112
ENSP00000449255	49785,_gap_,56112
ENSP00000449611	49785,_gap_,56112
ENSP00000396609	49785
ENSP00000400697	49785
ENSP00000407068	49785
ENSP00000408790	49785
ENSP00000379631	49785
ENSP00000383258	49785
ENSP00000383332	49785
ENSP00000399276	49785
ENSP00000402765	49785
ENSP00000406865	49785
ENSP00000259875	49785,_gap_,56112
ENSP00000365751	49785,_gap_,56112
ENSP00000365753	49785,_gap_,56112
ENSP00000365754	49785,_gap_,56112
ENSP00000383261	49785,_gap_,56112
ENSP00000383262	49785,_gap_,56112
ENSP00000383334	49785,_gap_,56112
ENSP00000383336	49785,_gap_,56112
ENSP00000383337	49785,_gap_,56112
ENSP00000400393	49785,_gap_,56112
ENSP00000401208	49785,_gap_,56112
ENSP00000405540	49785,_gap_,56112
ENSP00000406091	49785,_gap_,56112
ENSP00000407699	49785,_gap_,56112
ENSP00000415730	49785,_gap_,56112
ENSP00000416145	49785,_gap_,56112
ENSP00000416183	49785,_gap_,56112
ENSP00000388866	49785
ENSP00000389085	49785
ENSP00000390043	49785
ENSP00000390361	49785
ENSP00000391895	49785
ENSP00000392200	49785
ENSP00000392422	49785
ENSP00000393056	49785
ENSP00000395136	49785
ENSP00000402013	49785
ENSP00000402647	49785
ENSP00000406688	49785
ENSP00000414878	49785
ENSP00000414928	49785
ENSP00000391297	49785
ENSP00000397897	49785
ENSP00000398343	49785
ENSP00000404054	49785
ENSP00000406089	49785
ENSP00000406200	49785
ENSP00000400536	49785
ENSP00000402992	49785
ENSP00000404001	49785
ENSP00000409682	49785
ENSP00000415865	49785
ENSP00000415870	49785
ENSP00000391243	_gap_,56112
ENSP00000398682	_gap_,56112
ENSP00000403247	_gap_,56112
ENSP00000405419	_gap_,56112
ENSP00000396139	_gap_,56112
ENSP00000398339	_gap_,56112
ENSP00000405579	_gap_,56112
ENSP00000408328	_gap_,56112
ENSP00000365759	49785,_gap_
ENSP00000421978	49785,_gap_
ENSP00000479195	49785,_gap_
ENSP00000479204	49785,_gap_
ENSP00000484013	49785,_gap_
ENSP00000484588	49785,_gap_
ENSP00000262227	_gap_,48350,_gap_
ENSP00000313506	_gap_,48350,_gap_
ENSP00000392660	_gap_,48350,_gap_
ENSP00000435990	_gap_,48350,_gap_
ENSP00000373071	_gap_,52540,_gap_
ENSP00000373070	_gap_,52540,_gap_
ENSP00000405365	54452,48726,_gap_
ENSP00000398100	54452,48726,_gap_
ENSP00000396397	_gap_,54452
ENSP00000373067	_gap_
ENSP00000383400	_gap_
ENSP00000374309	_gap_,57196,57196,57196,57196,_gap_,57196,57196,57196,57196,57196,57196,57196,57196,_gap_,57196,57196,57196,_gap_,49899,49899,49899,49899,49899
ENSP00000373060	49879,_gap_,52113,_gap_
ENSP00000372959	52058
ENSP00000331418	49899,48726,49265,49265,_gap_,52799,52799
ENSP00000259895	_gap_
ENSP00000365493	_gap_
ENSP00000365504	_gap_
ENSP00000383300	_gap_
ENSP00000387980	_gap_
ENSP00000388227	_gap_
ENSP00000395497	_gap_
ENSP00000396251	_gap_
ENSP00000399554	_gap_
ENSP00000401105	_gap_
ENSP00000403156	_gap_
ENSP00000409483	_gap_
ENSP00000389851	_gap_
ENSP00000394961	_gap_
ENSP00000397410	_gap_
ENSP00000398484	_gap_
ENSP00000410160	_gap_
ENSP00000411553	_gap_
ENSP00000316092	_gap_,50677,52374,_gap_,47323,_gap_
ENSP00000400867	_gap_,50677,52374,_gap_,47323,_gap_
ENSP00000394190	_gap_,52374
ENSP00000403749	_gap_,52374
ENSP00000406721	_gap_,52374
ENSP00000415560	_gap_,52374
ENSP00000415729	_gap_,52374
ENSP00000415752	_gap_,52374
ENSP00000395255	_gap_
ENSP00000401775	_gap_
ENSP00000407946	_gap_
ENSP00000408591	_gap_
ENSP00000414807	_gap_
ENSP00000416390	_gap_
ENSP00000331748	52540
ENSP00000352927	_gap_
ENSP00000382924	_gap_
ENSP00000463465	_gap_
ENSP00000405177	_gap_,48726
ENSP00000405741	_gap_,48726
ENSP00000394553	54452,48726
ENSP00000413079	54452,48726
ENSP00000416941	54452,48726
ENSP00000446655	54452,48726
ENSP00000447026	54452,48726
ENSP00000395954	54452,48726
ENSP00000412992	54452,48726
ENSP00000402410	54452,48726
ENSP00000409422	54452,48726
ENSP00000412989	54452,48726
ENSP00000327268	_gap_,52833
ENSP00000382908	_gap_,52833
ENSP00000351989	_gap_
ENSP00000373031	_gap_
ENSP00000390291	_gap_
ENSP00000398777	_gap_
ENSP00000407762	_gap_
ENSP00000416075	_gap_
ENSP00000262126	_gap_,48403,_gap_
ENSP00000382897	48403,_gap_
ENSP00000372932	_gap_
ENSP00000259870	_gap_
ENSP00000391756	_gap_
ENSP00000394931	_gap_
ENSP00000398496	_gap_
ENSP00000259881	_gap_
ENSP00000389875	_gap_
ENSP00000396568	_gap_
ENSP00000398278	_gap_
ENSP00000383167	54452,48726,_gap_
ENSP00000409347	54452,48726,_gap_
ENSP00000393355	54452,48726,_gap_
ENSP00000398412	54452,48726,_gap_
ENSP00000388386	_gap_
ENSP00000399604	_gap_
ENSP00000373022	_gap_
ENSP00000390931	_gap_
ENSP00000398734	_gap_
ENSP00000403456	_gap_
ENSP00000414952	_gap_
ENSP00000390347	_gap_
ENSP00000403227	_gap_
ENSP00000414578	_gap_
ENSP00000391181	_gap_
ENSP00000403628	_gap_
ENSP00000405118	_gap_
ENSP00000414411	_gap_
ENSP00000404917	_gap_
ENSP00000416029	_gap_
ENSP00000391018	_gap_
ENSP00000395434	_gap_
ENSP00000404715	_gap_
ENSP00000412354	_gap_
ENSP00000397446	_gap_
ENSP00000398715	_gap_
ENSP00000400469	_gap_
ENSP00000410018	_gap_
ENSP00000389131	_gap_
ENSP00000399555	_gap_
ENSP00000408031	_gap_
ENSP00000388264	_gap_
ENSP00000405010	_gap_
ENSP00000425377	_gap_
ENSP00000389303	_gap_
ENSP00000389758	_gap_
ENSP00000393508	_gap_
ENSP00000396696	_gap_
ENSP00000409907	_gap_
ENSP00000410052	_gap_
ENSP00000365362	_gap_
ENSP00000399197	_gap_
ENSP00000407020	_gap_
ENSP00000262120	_gap_
ENSP00000019317	_gap_,48350,_gap_
ENSP00000372924	_gap_,48350,_gap_
ENSP00000427552	49785,_gap_,56112
ENSP00000373000	_gap_,52540
ENSP00000379475	_gap_,52540
ENSP00000383151	_gap_,52540
