id	level	description
IPR000710	InterPro	Peptidase S6, IgA endopeptidase
IPR000711	InterPro	ATPase, OSCP/delta subunit
IPR000713	InterPro	Mur ligase, N-terminal
IPR000714	InterPro	Equine herpesvirus protein of unknown function
IPR000715	InterPro	Glycosyl transferase, family 4
IPR000717	InterPro	Proteasome component (PCI) domain
IPR000718	InterPro	Peptidase M13
IPR000719	InterPro	Protein kinase domain
IPR000720	InterPro	Peptidyl-glycine alpha-amidating monooxygenase
IPR000721	InterPro	Retroviral nucleocapsid protein Gag
IPR000722	InterPro	RNA polymerase, alpha subunit
IPR000723	InterPro	G protein-coupled receptor 3/6/12 orphan
IPR000724	InterPro	IgG-binding B
IPR000725	InterPro	Olfactory receptor
IPR000726	InterPro	Glycoside hydrolase, family 19, catalytic
IPR000727	InterPro	Target SNARE coiled-coil domain
IPR000728	InterPro	AIR synthase related protein, N-terminal domain
IPR000730	InterPro	Proliferating cell nuclear antigen, PCNA
IPR000731	InterPro	Sterol-sensing domain
IPR000732	InterPro	Rhodopsin
IPR000734	InterPro	Lipase
IPR000735	InterPro	Alpha 2C adrenoceptor
IPR000737	InterPro	Proteinase inhibitor I7, squash
IPR000738	InterPro	WHEP-TRS
IPR000740	InterPro	GrpE nucleotide exchange factor
IPR000741	InterPro	Fructose-bisphosphate aldolase, class-I
IPR000742	InterPro	Epidermal growth factor-like domain
IPR000743	InterPro	Glycoside hydrolase, family 28
IPR000744	InterPro	NSF attachment protein
IPR000745	InterPro	Hepatitis C virus non-structural protein NS4a
IPR000747	InterPro	Homeodomain engrailed
IPR000748	InterPro	Pseudouridine synthase, RsuA/RluB/E/F
IPR000750	InterPro	Proenkephalin B
IPR000751	InterPro	M-phase inducer phosphatase
IPR000752	InterPro	Flavivirus non-structural protein NS2A
IPR000753	InterPro	Clusterin-like
IPR000754	InterPro	Ribosomal protein S9
IPR000755	InterPro	Peptidase M15D, VanX D-ala-D-ala dipeptidase
IPR000756	InterPro	Diacylglycerol kinase, accessory domain
IPR000757	InterPro	Glycoside hydrolase, family 16
IPR000758	InterPro	Virulence-related outer membrane protein
IPR000760	InterPro	Inositol monophosphatase
IPR000761	InterPro	Melanocyte-stimulating hormone receptor
IPR000762	InterPro	Midkine heparin-binding growth factor
IPR000763	InterPro	Catalase-peroxidase haem
IPR000766	InterPro	Galactose-1-phosphate uridyl transferase, class II
IPR000768	InterPro	NAD:arginine ADP-ribosyltransferase, ART
IPR000770	InterPro	SAND domain
IPR000771	InterPro	Ketose-bisphosphate aldolase, class-II
IPR000773	InterPro	Granulocyte-macrophage colony-stimulating factor
IPR000774	InterPro	Peptidyl-prolyl cis-trans isomerase, FKBP-type, N-terminal
IPR000775	InterPro	Bindin
IPR000776	InterPro	Precursor fusion glycoprotein F0, Paramyxoviridae
IPR000777	InterPro	Human immunodeficiency virus 1, Gp160, envlope glycoprotein
IPR000778	InterPro	Cytochrome b245, heavy chain
IPR000779	InterPro	Interleukin-2
IPR000780	InterPro	MCP methyltransferase, CheR-type
IPR000781	InterPro	Enhancer of rudimentary
IPR000783	InterPro	RNA polymerase, subunit H/Rpb5 C-terminal
IPR000784	InterPro	Late protein L2
IPR000785	InterPro	Herpsevirus integral membrane protein
IPR000786	InterPro	Green fluorescent protein, GFP
IPR000787	InterPro	Peptidase M29, aminopeptidase II
IPR000788	InterPro	Ribonucleotide reductase large subunit, C-terminal
IPR000789	InterPro	Cyclin-dependent kinase, regulatory subunit
IPR000791	InterPro	GPR1/FUN34/yaaH
IPR000792	InterPro	Transcription regulator LuxR, C-terminal
IPR000793	InterPro	ATPase, F1/V1/A1 complex, alpha/beta subunit, C-terminal
IPR000795	InterPro	Elongation factor, GTP-binding domain
IPR000796	InterPro	Aspartate/other aminotransferase
IPR000797	InterPro	Bunyavirus non-structural protein NS-s
IPR000798	InterPro	Ezrin/radixin/moesin like
IPR000799	InterPro	Steroidogenic acute regulatory protein, animal
IPR000800	InterPro	Notch domain
IPR000802	InterPro	Arsenical pump membrane protein,  ArsB
IPR000804	InterPro	Clathrin adaptor complex, small chain
IPR000805	InterPro	Glycoside hydrolase, family 26
IPR000806	InterPro	Rab GDI protein
IPR000807	InterPro	Imidazoleglycerol-phosphate dehydratase
IPR000808	InterPro	Mrp, conserved site
IPR000810	InterPro	Cannabinoid receptor type 1
IPR000811	InterPro	Glycosyl transferase, family 35
IPR000812	InterPro	Transcription factor TFIIB
IPR000813	InterPro	7Fe ferredoxin
IPR000814	InterPro	TATA-box binding protein
IPR000815	InterPro	Mercuric reductase
IPR000816	InterPro	Peptidase C15, pyroglutamyl peptidase I
IPR000817	InterPro	Prion protein
IPR000818	InterPro	TEA/ATTS
IPR000819	InterPro	Peptidase M17, leucyl aminopeptidase, C-terminal
IPR000820	InterPro	Proto-oncogene Mas
IPR000821	InterPro	Alanine racemase
IPR000823	InterPro	Plant peroxidase
IPR000824	InterPro	Transcription attenuation protein MtrB
IPR000825	InterPro	SUF system FeS cluster assembly, SufBD
IPR000826	InterPro	Formyl peptide receptor-related
IPR000827	InterPro	CC chemokine, conserved site
IPR000829	InterPro	Diacylglycerol kinase, prokaryotic
IPR000830	InterPro	Peripherin/rom-1
IPR000831	InterPro	Trp repressor
IPR000832	InterPro	GPCR, family 2, secretin-like
IPR000833	InterPro	Alpha-amylase inhibitor
IPR000834	InterPro	Peptidase M14, carboxypeptidase A
IPR000835	InterPro	MarR-type HTH domain
IPR000836	InterPro	Phosphoribosyltransferase domain
IPR000837	InterPro	Fos transforming protein
IPR000838	InterPro	RNA polymerase sigma factor 70, ECF, conserved site
IPR000840	InterPro	Gamma-retroviral matrix, N-terminal
IPR000841	InterPro	Peptidase M23A, B-lytic metalloendopeptidase
IPR000842	InterPro	Phosphoribosyl pyrophosphate synthetase, conserved site
IPR000843	InterPro	Transcription regulator HTH, LacI
IPR000844	InterPro	Sulphonylurea receptor, type 1
IPR000845	InterPro	Nucleoside phosphorylase domain
IPR000846	InterPro	Dihydrodipicolinate reductase, N-terminal
IPR000847	InterPro	Transcription regulator HTH, LysR
IPR000848	InterPro	GPCR, cAMP-type
IPR000849	InterPro	Sugar phosphate transporter
IPR000850	InterPro	Adenylate kinase/UMP-CMP kinase
IPR000851	InterPro	Ribosomal protein S5
IPR000852	InterPro	Glycoside hydrolase, family 52
IPR000855	InterPro	Peptidase C5, adenain
IPR000856	InterPro	Opsin RH3/RH4
IPR000857	InterPro	MyTH4 domain
IPR000858	InterPro	S-locus glycoprotein
IPR000860	InterPro	Tetrapyrrole biosynthesis, hydroxymethylbilane synthase
IPR000863	InterPro	Sulfotransferase domain
IPR000864	InterPro	Proteinase inhibitor I13, potato inhibitor I
IPR000866	InterPro	Alkyl hydroperoxide reductase subunit C/ Thiol specific antioxidant
IPR000867	InterPro	Insulin-like growth factor-binding protein, IGFBP
IPR000868	InterPro	Isochorismatase-like
IPR000869	InterPro	Fungi-IV metallothionein, family 11
IPR000870	InterPro	Homoserine kinase
IPR000871	InterPro	Beta-lactamase, class-A/D
IPR000872	InterPro	Tafazzin
IPR000873	InterPro	AMP-dependent synthetase/ligase
IPR000874	InterPro	Bombesin/neuromedin-B/ranatensin peptide family
IPR000875	InterPro	Cecropin
IPR000876	InterPro	Ribosomal protein S4e
IPR000877	InterPro	Proteinase inhibitor I12, Bowman-Birk
IPR000878	InterPro	Tetrapyrrole methylase
IPR000879	InterPro	Guanylin
IPR000881	InterPro	Rattlesnake myotoxin
IPR000883	InterPro	Cytochrome c oxidase subunit I
IPR000885	InterPro	Fibrillar collagen, C-terminal
IPR000887	InterPro	KDPG/KHG aldolase
IPR000888	InterPro	dTDP-4-dehydrorhamnose 3,5-epimerase-related
IPR000889	InterPro	Glutathione peroxidase
IPR000890	InterPro	Aliphatic acid kinase, short-chain
IPR000891	InterPro	Pyruvate carboxyltransferase
IPR000892	InterPro	Ribosomal protein S26e
IPR000897	InterPro	Signal recognition particle, SRP54 subunit, GTPase domain
IPR000898	InterPro	Indoleamine 2,3-dioxygenase
IPR000903	InterPro	Myristoyl-CoA:protein N-myristoyltransferase
IPR000904	InterPro	Sec7 domain
IPR000907	InterPro	Lipoxygenase
IPR000908	InterPro	Acetylcholinesterase, fish/snake
IPR000911	InterPro	Ribosomal protein L11/L12
IPR000912	InterPro	Herpesvirus major capsid protein
IPR000913	InterPro	Neurokinin NK2 receptor
IPR000914	InterPro	Bacterial extracellular solute-binding protein, family 5
IPR000915	InterPro	60S ribosomal protein L6E
IPR000916	InterPro	Bet v I domain
IPR000917	InterPro	Sulfatase
IPR000920	InterPro	Myelin P0 protein like
IPR000921	InterPro	Histamine H1 receptor
IPR000922	InterPro	D-galactoside/L-rhamnose binding SUEL lectin domain
IPR000923	InterPro	Blue (type 1) copper domain
IPR000924	InterPro	Glutamyl/glutaminyl-tRNA synthetase
IPR000925	InterPro	Major surface glycoprotein G
IPR000926	InterPro	GTP cyclohydrolase II, RibA
IPR000929	InterPro	Dopamine receptor family
IPR000930	InterPro	Peptidase S3, togavirin
IPR000931	InterPro	Adenovirus fibre protein
IPR000932	InterPro	Photosystem antenna protein-like
IPR000933	InterPro	Glycoside hydrolase, family 29
IPR000935	InterPro	Thrombin receptor
IPR000936	InterPro	Alphavirus E2 glycoprotein
IPR000937	InterPro	Icosahedral viral capsid protein, S domain
IPR000939	InterPro	Adenoviral fibre protein, repeat/shaft region
IPR000940	InterPro	Methyltransferase, NNMT/PNMT/TEMT
IPR000941	InterPro	Enolase
IPR000942	InterPro	Geminivirus AL2 coat protein, MSV type
IPR000943	InterPro	RNA polymerase sigma-70
IPR000945	InterPro	Dopamine beta-hydroxylase-related
IPR000948	InterPro	Ribosomal protein L7Ae, prokaryotes
IPR000951	InterPro	Phthalate dioxygenase reductase
IPR000956	InterPro	Stathmin family
IPR000957	InterPro	Sulphate/thiosulphate-binding, conserved site
IPR000959	InterPro	POLO box duplicated domain
IPR000960	InterPro	Flavin monooxygenase FMO
IPR000961	InterPro	AGC-kinase, C-terminal
IPR000962	InterPro	Zinc finger, DksA/TraR C4-type
IPR000965	InterPro	Gamma-glutamyl phosphate reductase GPR
IPR000966	InterPro	Metallothionein, family 5, Diptera
IPR000967	InterPro	Zinc finger, NF-X1-type
IPR000968	InterPro	Influenza non-structural protein (NS2)
IPR000969	InterPro	Structure-specific recognition protein
IPR000971	InterPro	Globin
IPR000972	InterPro	Octamer-binding transcription factor
IPR000973	InterPro	T-cell surface antigen CD4
IPR000974	InterPro	Glycoside hydrolase, family 22, lysozyme
IPR000975	InterPro	Interleukin-1 family
IPR000976	InterPro	Wilm's tumour protein, N-terminal
IPR000977	InterPro	DNA ligase, ATP-dependent
IPR000978	InterPro	Adenoviral fibre protein, knob
IPR000980	InterPro	SH2 domain
IPR000981	InterPro	Neurohypophysial hormone
IPR000982	InterPro	Viral matrix protein
IPR000983	InterPro	Bacterial general secretion pathway protein G-type pilin
IPR000984	InterPro	G protein-coupled receptor 3
IPR000986	InterPro	Neuropeptide Y6 receptor
IPR000987	InterPro	EDG-1 sphingosine 1-phosphate receptor
IPR000989	InterPro	Replication protein
IPR000990	InterPro	Innexin
IPR000992	InterPro	Stress-induced protein SRP1/TIP1
IPR000995	InterPro	Muscarinic acetylcholine receptor family
IPR000996	InterPro	Clathrin light chain
IPR000997	InterPro	Cholinesterase
IPR000998	InterPro	MAM domain
IPR000999	InterPro	Ribonuclease III domain
IPR001000	InterPro	Glycoside hydrolase, family 10
IPR001001	InterPro	DNA polymerase III, beta chain
IPR001002	InterPro	Chitin-binding, type 1
IPR001003	InterPro	MHC class II, alpha chain, N-terminal
IPR001004	InterPro	Alpha 1A adrenoceptor
IPR001005	InterPro	SANT/Myb domain
IPR001006	InterPro	Procollagen-lysine 5-dioxygenase
IPR001007	InterPro	von Willebrand factor, type C
IPR001008	InterPro	Metallothionein, family 2, mollusc
IPR001009	InterPro	RNA-directed RNA polymerase, influenzavirus
IPR001010	InterPro	Thionin
IPR001011	InterPro	Acid phosphatase, class A, bacterial
IPR001012	InterPro	UBX domain
IPR001013	InterPro	Neurokinin NK3 receptor
IPR001015	InterPro	Ferrochelatase
IPR001017	InterPro	Dehydrogenase, E1 component
IPR001018	InterPro	Beta-lactamase, class-B, conserved site
IPR001019	InterPro	Guanine nucleotide binding protein (G-protein), alpha subunit
IPR001021	InterPro	Ribosomal protein L25, long-form
IPR001022	InterPro	Tobamoviral movement protein
IPR001024	InterPro	PLAT/LH2 domain
IPR001025	InterPro	Bromo adjacent homology (BAH) domain
IPR001028	InterPro	Glycoprotein phospholipase D
IPR001029	InterPro	Flagellin, D0/D1 domain
IPR001030	InterPro	Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha
IPR001031	InterPro	Thioesterase
IPR001032	InterPro	Leghaemoglobin
IPR001033	InterPro	Alpha-catenin
IPR001034	InterPro	HTH DeoR N-terminal domain
IPR001036	InterPro	Acriflavin resistance protein
IPR001037	InterPro	Integrase, C-terminal, retroviral
IPR001039	InterPro	MHC class I alpha chain, alpha1 alpha2 domains
IPR001040	InterPro	Translation Initiation factor eIF- 4e
IPR001041	InterPro	2Fe-2S ferredoxin-type domain
IPR001044	InterPro	XPG/Rad2 endonuclease, eukaryotes
IPR001045	InterPro	Spermidine/spermine synthases family
IPR001046	InterPro	NRAMP family
IPR001047	InterPro	Ribosomal protein S8e
IPR001050	InterPro	Syndecan
IPR001053	InterPro	CXC chemokine receptor 5
IPR001054	InterPro	Adenylyl cyclase class-3/4/guanylyl cyclase
IPR001055	InterPro	Adrenodoxin
IPR001056	InterPro	Photosystem II PsbH, phosphoprotein
IPR001057	InterPro	Glutamate/acetylglutamate kinase
IPR001059	InterPro	Translation elongation factor P/YeiP, central
IPR001062	InterPro	Transcription antitermination protein, NusG
IPR001063	InterPro	Ribosomal protein L22/L17
IPR001065	InterPro	Muscarinic acetylcholine receptor M2
IPR001067	InterPro	Nuclear translocator
IPR001068	InterPro	Adenosine A1 receptor
IPR001069	InterPro	5-Hydroxytryptamine 7 receptor
IPR001070	InterPro	Polyomavirus coat protein VP2
IPR001071	InterPro	Cellular retinaldehyde binding/alpha-tocopherol transport
IPR001075	InterPro	NIF system FeS cluster assembly, NifU, C-terminal
IPR001077	InterPro	O-methyltransferase, family 2
IPR001078	InterPro	2-oxoacid dehydrogenase acyltransferase, catalytic domain
IPR001079	InterPro	Galectin, carbohydrate recognition domain
IPR001080	InterPro	3Fe-4S ferredoxin
IPR001082	InterPro	Fimbrial protein pilin
IPR001083	InterPro	Copper fist DNA-binding
IPR001084	InterPro	Microtubule associated protein,  tubulin-binding repeat
IPR001085	InterPro	Serine hydroxymethyltransferase
IPR001086	InterPro	Prephenate dehydratase
IPR001087	InterPro	Lipase, GDSL
IPR001088	InterPro	Glycoside hydrolase, family 4
IPR001089	InterPro	CXC chemokine
IPR001090	InterPro	Ephrin receptor ligand binding domain
IPR001091	InterPro	Restriction/modification DNA-methylase
IPR001093	InterPro	IMP dehydrogenase/GMP reductase
IPR001094	InterPro	Flavodoxin
IPR001095	InterPro	Acetyl-CoA carboxylase, alpha subunit
IPR001096	InterPro	Peptidase C13, legumain
IPR001098	InterPro	DNA-directed DNA polymerase, family A, palm domain
IPR001099	InterPro	Chalcone/stilbene synthase, N-terminal
IPR001101	InterPro	Plectin repeat
IPR001102	InterPro	Transglutaminase, N-terminal
IPR001103	InterPro	Androgen receptor
IPR001104	InterPro	3-oxo-5-alpha-steroid 4-dehydrogenase, C-terminal
IPR001105	InterPro	Thromboxane receptor
IPR001106	InterPro	Aromatic amino acid lyase
IPR001108	InterPro	Peptidase A22A, presenilin
IPR001111	InterPro	Transforming growth factor-beta, N-terminal
IPR001112	InterPro	Endothelin receptor B
IPR001114	InterPro	Adenylosuccinate synthetase
IPR001115	InterPro	Alpha 1B adrenoceptor
IPR001116	InterPro	Somatostatin receptor 1
IPR001117	InterPro	Multicopper oxidase, type 1
IPR001122	InterPro	Flavivirus capsid protein C
IPR001123	InterPro	Lysine-type exporter protein (LYSE/YGGA)
IPR001124	InterPro	Lipid-binding serum glycoprotein, C-terminal
IPR001126	InterPro	DNA-repair protein, UmuC-like
IPR001127	InterPro	Phosphotransferase system, sugar-specific permease EIIA type 1
IPR001128	InterPro	Cytochrome P450
IPR001130	InterPro	TatD family
IPR001132	InterPro	SMAD domain, Dwarfin-type
IPR001133	InterPro	NADH-ubiquinone oxidoreductase chain 4L/K
IPR001134	InterPro	Netrin domain
IPR001135	InterPro	NADH-quinone oxidoreductase, subunit D
IPR001136	InterPro	Merozoite surface antigen 2 (MSA-2)
IPR001137	InterPro	Glycoside hydrolase, family 11
IPR001138	InterPro	Zn(2)-C6 fungal-type DNA-binding domain
IPR001139	InterPro	Glycoside hydrolase, family 30
IPR001140	InterPro	ABC transporter, transmembrane domain
IPR001141	InterPro	Ribosomal protein L27e
IPR001144	InterPro	Heat-labile enterotoxin, A chain
IPR001146	InterPro	Geminivirus AL1 replication-associated protein, MSV type
IPR001147	InterPro	Ribosomal protein L21e
IPR001150	InterPro	Glycine radical domain
IPR001151	InterPro	G protein-coupled receptor 6
IPR001152	InterPro	Thymosin beta-4
IPR001153	InterPro	Barwin
IPR001154	InterPro	DNA topoisomerase II, eukaryotic-type
IPR001155	InterPro	NADH:flavin oxidoreductase/NADH oxidase, N-terminal
IPR001160	InterPro	Peptidase M20C, Xaa-His dipeptidase
IPR001161	InterPro	Helicase Ercc3
IPR001164	InterPro	Arf GTPase activating protein
IPR001165	InterPro	Bacteriophage T4, Gp5, tail-associated lysozyme
IPR001166	InterPro	Crustacean neurohormone
IPR001168	InterPro	Adrenocorticotrophin (ACTH) receptor
IPR001170	InterPro	Natriuretic peptide receptor
IPR001171	InterPro	Ergosterol biosynthesis ERG4/ERG24
IPR001172	InterPro	Flagellar motor switch FliN/Type III secretion HrcQb
IPR001174	InterPro	Galactokinase/homoserine kinase
IPR001177	InterPro	DNA helicase E1 protein, C-terminal, Papillomavirus
IPR001178	InterPro	Delta endotoxin, central domain
IPR001179	InterPro	Peptidyl-prolyl cis-trans isomerase, FKBP-type, domain
IPR001180	InterPro	Citron-like
IPR001181	InterPro	Interleukin-7
IPR001182	InterPro	Cell cycle protein FtsW/RodA
IPR001183	InterPro	Muscarinic acetylcholine receptor M3
IPR001184	InterPro	Somatostatin receptor 5
IPR001185	InterPro	Large-conductance mechanosensitive channel
IPR001186	InterPro	Bradykinin receptor B1
IPR001187	InterPro	Tissue factor
IPR001188	InterPro	Bacterial periplasmic spermidine/putrescine-binding protein
IPR001189	InterPro	Manganese/iron superoxide dismutase
IPR001190	InterPro	SRCR domain
IPR001191	InterPro	Geminivirus AL1, replication-associated protein
IPR001192	InterPro	Phosphoinositide phospholipase C family
IPR001193	InterPro	Membrane-bound transcription factor site-2 protease
IPR001195	InterPro	Glycophorin
IPR001196	InterPro	Ribosomal protein L15, conserved site
IPR001197	InterPro	Ribosomal protein L10e
IPR001199	InterPro	Cytochrome b5-like heme/steroid binding domain
IPR001202	InterPro	WW domain
IPR001203	InterPro	Aldehyde ferredoxin oxidoreductase, C-terminal
IPR001204	InterPro	Phosphate transporter
IPR001205	InterPro	RNA-directed RNA polymerase,  C-terminal domain
IPR001206	InterPro	Diacylglycerol kinase, catalytic domain
IPR001207	InterPro	Transposase, mutator type
IPR001208	InterPro	Mini-chromosome maintenance, DNA-dependent ATPase
IPR001209	InterPro	Ribosomal protein S14
IPR001210	InterPro	Ribosomal protein S17e
IPR001211	InterPro	Phospholipase A2
IPR001212	InterPro	Somatomedin B domain
IPR001214	InterPro	SET domain
IPR001216	InterPro	Cysteine synthase/cystathionine beta-synthase, pyridoxal-phosphate attachment site
