id	level	description
PF03587	Pfam	EMG1/NEP1 methyltransferase
PF03022	Pfam	Major royal jelly protein
PF04707	Pfam	PRELI-like family
PF00635	Pfam	MSP (Major sperm protein) domain
PF03820	Pfam	Tricarboxylate carrier
PF00249	Pfam	Myb-like DNA-binding domain
PF02736	Pfam	Myosin N-terminal SH3-like domain
PF00784	Pfam	MyTH4 domain
PF03485	Pfam	Arginyl tRNA synthetase N terminal domain
PF01699	Pfam	Sodium/calcium exchanger protein
PF00999	Pfam	Sodium/hydrogen exchanger family
PF02690	Pfam	Na+/Pi-cotransporter
PF02445	Pfam	Quinolinate synthetase A protein
PF03822	Pfam	NAF domain
PF05089	Pfam	Alpha-N-acetylglucosaminidase (NAGLU) tim-barrel domain
PF02365	Pfam	No apical meristem (NAM) protein
PF04095	Pfam	Nicotinate phosphoribosyltransferase (NAPRTase) family
PF04970	Pfam	Lecithin retinol acyltransferase
PF04904	Pfam	NAB conserved region 1 (NCD1)
PF04905	Pfam	NAB conserved region 2 (NCD2)
PF03096	Pfam	Ndr family
PF03102	Pfam	NeuB family
PF02931	Pfam	Neurotransmitter-gated ion-channel ligand binding domain
PF01436	Pfam	NHL repeat
PF03031	Pfam	NLI interacting factor-like phosphatase
PF04923	Pfam	Ninjurin 
PF02613	Pfam	Nitrate reductase delta subunit
PF00877	Pfam	NlpC/P60 family
PF04981	Pfam	NMD3 family 
PF01234	Pfam	NNMT/PNMT/TEMT family
PF04147	Pfam	Nop14-like family 
PF04153	Pfam	NOT2 / NOT3 / NOT5 family
PF04065	Pfam	Not1 N-terminal domain, CCR4-Not complex component 
PF03060	Pfam	Nitronate monooxygenase
PF05021	Pfam	NPL4 family
PF01909	Pfam	Nucleotidyltransferase domain
PF01759	Pfam	UNC-6/NTR/C345C module
PF04142	Pfam	Nucleotide-sugar transporter
PF04096	Pfam	Nucleoporin autopeptidase
PF01733	Pfam	Nucleoside transporter
PF04880	Pfam	NUDE protein, C-terminal conserved region
PF00293	Pfam	NUDIX domain
PF03826	Pfam	OAR domain
PF03137	Pfam	Organic Anion Transporter Polypeptide (OATP) family
PF05005	Pfam	Janus/Ocnus family (Ocnus)
PF00215	Pfam	Orotidine 5'-phosphate decarboxylase / HUMPS family
PF04084	Pfam	Origin recognition complex subunit 2 
PF03392	Pfam	Insect pheromone-binding family, A10/OS-D
PF04756	Pfam	OST3 / OST6 family
PF01010	Pfam	NADH-Ubiquinone oxidoreductase (complex I) subunit C-terminus
PF01483	Pfam	Proprotein convertase P-domain
PF04062	Pfam	ARP2/3 complex ARPC3 (21 kDa) subunit
PF02331	Pfam	Apoptosis preventing protein
PF02225	Pfam	PA domain
PF00291	Pfam	Pyridoxal-phosphate dependent enzyme
PF00024	Pfam	PAN domain
PF01569	Pfam	PAP2 superfamily
PF03828	Pfam	Cid1 family poly A polymerase
PF04928	Pfam	Poly(A) polymerase central domain
PF05028	Pfam	Poly (ADP-ribose) glycohydrolase (PARG)
PF01734	Pfam	Patatin-like phospholipase
PF02460	Pfam	Patched family
PF02170	Pfam	PAZ domain
PF00564	Pfam	PB1 domain
PF00786	Pfam	P21-Rho-binding domain
PF01161	Pfam	Phosphatidylethanolamine-binding protein
PF01399	Pfam	PCI domain
PF03462	Pfam	PCRF domain
PF02153	Pfam	Prephenate dehydrogenase
PF04166	Pfam	Pyridoxal phosphate biosynthetic protein PdxA
PF00934	Pfam	PE family
PF01095	Pfam	Pectinesterase
PF04710	Pfam	Pellino
PF02452	Pfam	PemK-like protein
PF01804	Pfam	Penicillin amidase
PF01469	Pfam	Pentapeptide repeats (8 copies)
PF00391	Pfam	PEP-utilising enzyme, mobile domain
PF05131	Pfam	Pep3/Vps18/deep orange family
PF03051	Pfam	Peptidase C1-like family
PF00112	Pfam	Papain family cysteine protease
PF01650	Pfam	Peptidase C13 family
PF00863	Pfam	Peptidase family C4
PF02902	Pfam	Ulp1 protease family, C-terminal catalytic domain
PF03416	Pfam	Peptidase family C54
PF01433	Pfam	Peptidase family M1
PF01431	Pfam	Peptidase family M13
PF05193	Pfam	Peptidase M16 inactive domain
PF02789	Pfam	Cytosol aminopeptidase family, N-terminal domain
PF02127	Pfam	Aminopeptidase I zinc metalloprotease (M18)
PF01546	Pfam	Peptidase family M20/M25/M40
PF00814	Pfam	Glycoprotease family
PF04389	Pfam	Peptidase family M28
PF01551	Pfam	Peptidase family M23
PF01434	Pfam	Peptidase family M41
PF02163	Pfam	Peptidase family M50
PF02897	Pfam	Prolyl oligopeptidase, N-terminal beta-propeller domain
PF04080	Pfam	Per1-like 
PF04695	Pfam	Peroxisomal membrane anchor protein (Pex14p) conserved region
PF00294	Pfam	pfkB family carbohydrate kinase
PF00169	Pfam	PH domain
PF05065	Pfam	Phage capsid family 
PF02899	Pfam	Phage integrase, N-terminal SAM-like domain
PF04860	Pfam	Phage portal protein
PF05119	Pfam	Phage terminase, small subunit
PF03354	Pfam	Phage Terminase 
PF00628	Pfam	PHD-finger
PF01384	Pfam	Phosphate transporter family
PF01663	Pfam	Type I phosphodiesterase / nucleotide pyrophosphatase
PF02811	Pfam	PHP domain
PF02972	Pfam	Phycoerythrin, alpha/beta chain
PF05023	Pfam	Phytochelatin synthase
PF02567	Pfam	Phenazine biosynthesis-like protein
PF00454	Pfam	Phosphatidylinositol 3- and 4-kinase
PF00792	Pfam	Phosphoinositide 3-kinase C2
PF00640	Pfam	Phosphotyrosine interaction domain (PTB/PID)
PF04987	Pfam	Phosphatidylinositolglycan class N (PIG-N)
PF01850	Pfam	PIN domain
PF04696	Pfam	pinin/SDK/memA/ protein conserved region
PF01504	Pfam	Phosphatidylinositol-4-phosphate 5-Kinase
PF02171	Pfam	Piwi domain
PF00801	Pfam	PKD domain
PF01477	Pfam	PLAT/LH2 domain
PF00614	Pfam	Phospholipase D Active site motif
PF01690	Pfam	Potato leaf roll virus readthrough protein
PF03126	Pfam	Plus-3 domain
PF04043	Pfam	Plant invertase/pectin methylesterase inhibitor
PF04721	Pfam	Domain of unknown function (DUF750) 
PF03726	Pfam	Polyribonucleotide nucleotidyltransferase, RNA binding domain
PF01357	Pfam	Pollen allergen
PF01522	Pfam	Polysaccharide deacetylase
PF04831	Pfam	Popeye protein conserved region
PF01558	Pfam	Pyruvate ferredoxin/flavodoxin oxidoreductase
PF01855	Pfam	Pyruvate flavodoxin/ferredoxin oxidoreductase, thiamine diP-bdg
PF04151	Pfam	Bacterial pre-peptidase C-terminal domain
PF01577	Pfam	Potyvirus P1 protease
PF03291	Pfam	mRNA capping enzyme
PF00481	Pfam	Protein phosphatase 2C
PF00823	Pfam	PPE family
PF01535	Pfam	PPR repeat
PF04193	Pfam	PQ loop repeat 
PF05033	Pfam	Pre-SET motif
PF00156	Pfam	Phosphoribosyl transferase domain
PF00377	Pfam	Prion/Doppel alpha-helical domain
PF00227	Pfam	Proteasome subunit
PF03371	Pfam	PRP38 family
PF01789	Pfam	PsbP
PF01416	Pfam	tRNA pseudouridine synthase
PF01437	Pfam	Plexin repeat
PF04046	Pfam	PSP
PF04468	Pfam	PSP1 C-terminal conserved region
PF04024	Pfam	PspC domain
PF04886	Pfam	PT repeat
PF01329	Pfam	Pterin 4 alpha carbinolamine dehydratase
PF03095	Pfam	Phosphotyrosyl phosphate activator (PTPA) protein
PF02302	Pfam	PTS system, Lactose/Cellobiose specific IIB subunit
PF01472	Pfam	PUA domain
PF01480	Pfam	PWI domain
PF00787	Pfam	PX domain
PF02194	Pfam	PXA domain
PF00070	Pfam	Pyridine nucleotide-disulphide oxidoreductase
PF02852	Pfam	Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain
PF01729	Pfam	Quinolinate phosphoribosyl transferase, C-terminal domain
PF02749	Pfam	Quinolinate phosphoribosyl transferase, N-terminal domain
PF01424	Pfam	R3H domain
PF03834	Pfam	Binding domain of DNA repair protein Ercc1 (rad10/Swi10)
PF04423	Pfam	Rad50 zinc hook motif
PF04055	Pfam	Radical SAM superfamily
PF02145	Pfam	Rap/ran-GAP
PF04078	Pfam	Cell differentiation family, Rcd1-like 
PF05177	Pfam	RCSD region
PF01030	Pfam	Receptor L domain
PF02010	Pfam	REJ domain
PF03432	Pfam	Relaxase/Mobilisation nuclease domain 
PF03090	Pfam	Replicase family
PF03248	Pfam	Rer1 family
PF02453	Pfam	Reticulon
PF04527	Pfam	Drosophila Retinin like protein
PF03732	Pfam	Retrotransposon gag protein 
PF01694	Pfam	Rhomboid family
PF05104	Pfam	Ribosome receptor lysine/proline rich region
PF00636	Pfam	Ribonuclease III domain
PF04597	Pfam	Ribophorin I
PF01775	Pfam	Ribosomal L18ae/LX protein domain
PF00828	Pfam	Ribosomal protein L18e/L15
PF01907	Pfam	Ribosomal protein L37e
PF00347	Pfam	Ribosomal protein L6
PF02482	Pfam	Sigma 54 modulation protein / S30EA ribosomal protein
PF01201	Pfam	Ribosomal protein S8e
PF00652	Pfam	Ricin-type beta-trefoil lectin domain
PF00355	Pfam	Rieske [2Fe-2S] domain
PF00866	Pfam	Ring hydroxylating beta subunit
PF04068	Pfam	Possible Fer4-like domain in RNase L inhibitor, RLI
PF04437	Pfam	RINT-1 / TIP-1 family
PF01163	Pfam	RIO1 family
PF01000	Pfam	RNA polymerase Rpb3/RpoA insert domain
PF04997	Pfam	RNA polymerase Rpb1, domain 1
PF00623	Pfam	RNA polymerase Rpb1, domain 2
PF04983	Pfam	RNA polymerase Rpb1, domain 3
PF05000	Pfam	RNA polymerase Rpb1, domain 4
PF04998	Pfam	RNA polymerase Rpb1, domain 5
PF04992	Pfam	RNA polymerase Rpb1, domain 6
PF05001	Pfam	RNA polymerase Rpb1 C-terminal repeat 
PF04565	Pfam	RNA polymerase Rpb2, domain 3
PF04567	Pfam	RNA polymerase Rpb2, domain 5
PF00562	Pfam	RNA polymerase Rpb2, domain 6
PF04560	Pfam	RNA polymerase Rpb2, domain 7
PF03874	Pfam	RNA polymerase Rpb4
PF01351	Pfam	Ribonuclease HII
PF01138	Pfam	3' exoribonuclease family, domain 1
PF03725	Pfam	3' exoribonuclease family, domain 2
PF02755	Pfam	RPEL repeat
PF04059	Pfam	RNA recognition motif 2
PF01137	Pfam	RNA 3'-terminal phosphate cyclase
PF05189	Pfam	RNA 3'-terminal phosphate cyclase (RTC), insert domain
PF00301	Pfam	Rubredoxin
PF02759	Pfam	RUN domain
PF00853	Pfam	Runt domain
PF00665	Pfam	Integrase core domain
PF00077	Pfam	Retroviral aspartyl protease
PF00078	Pfam	Reverse transcriptase (RNA-dependent DNA polymerase)
PF03501	Pfam	Plectin/S10 domain
PF01479	Pfam	S4 domain
PF04382	Pfam	SAB domain
PF03399	Pfam	SAC3/GANP/Nin1/mts3/eIF-3 p25 family
PF03435	Pfam	Saccharopine dehydrogenase 
PF00536	Pfam	SAM domain (Sterile alpha motif)
PF02198	Pfam	Sterile alpha motif (SAM)/Pointed domain
PF01342	Pfam	SAND domain
PF02037	Pfam	SAP domain
PF05184	Pfam	Saposin-like type B, region 1
PF03489	Pfam	Saposin-like type B, region 2
PF04499	Pfam	SIT4 phosphatase-associated protein
PF04000	Pfam	Sas10/Utp3/C1D family
PF01547	Pfam	Bacterial extracellular solute-binding protein
PF00497	Pfam	Bacterial extracellular solute-binding proteins, family 3
PF04144	Pfam	SCAMP family
PF02023	Pfam	SCAN domain
PF02404	Pfam	Stem cell factor
PF00188	Pfam	Cysteine-rich secretory protein family
PF03803	Pfam	Scramblase 
PF01390	Pfam	SEA domain
PF04091	Pfam	Exocyst complex subunit Sec15-like 
PF04815	Pfam	Sec23/Sec24 helical domain
PF04811	Pfam	Sec23/Sec24 trunk domain
PF04136	Pfam	Sec34-like family 
PF02889	Pfam	Sec63 Brl domain
PF04048	Pfam	Sec8 exocyst complex component specific domain
PF00856	Pfam	SET domain
PF03749	Pfam	Sugar fermentation stimulation protein
PF05002	Pfam	SGS domain 
PF03983	Pfam	SLA1 homology domain 1, SHD1 
PF04925	Pfam	SHQ1 protein
PF01549	Pfam	ShK domain-like
PF04542	Pfam	Sigma-70 region 2 
PF04545	Pfam	Sigma-70, region 4
PF03145	Pfam	Seven in absentia protein family
PF04938	Pfam	Survival motor neuron (SMN) interacting protein 1 (SIP1)
PF03530	Pfam	Calcium-activated SK potassium channel
PF02437	Pfam	SKI/SNO/DAC family
PF01466	Pfam	Skp1 family, dimerisation domain
PF03931	Pfam	Skp1 family, tetramerisation domain
PF00395	Pfam	S-layer homology domain
PF01423	Pfam	LSM domain 
PF02463	Pfam	RecF/RecN/SMC N terminal domain
PF04158	Pfam	Sof1-like domain 
PF01033	Pfam	Somatomedin B domain
PF03700	Pfam	Sorting nexin, N-terminal domain 
PF04130	Pfam	Spc97 / Spc98 family
PF04435	Pfam	Domain of unknown function (DUF545)  
PF04014	Pfam	Antidote-toxin recognition MazE
PF00622	Pfam	SPRY domain
PF03105	Pfam	SPX domain
PF03125	Pfam	C. elegans Sre G protein-coupled chemoreceptor
PF04086	Pfam	Signal recognition particle, alpha subunit, N-terminal
PF00448	Pfam	SRP54-type protein, GTPase domain
PF02881	Pfam	SRP54-type protein, helical bundle domain
PF02978	Pfam	Signal peptide binding domain
PF00436	Pfam	Single-strand binding protein family
PF04503	Pfam	Single-stranded DNA binding protein, SSDP
PF05030	Pfam	SSXT protein (N-terminal region)
PF01852	Pfam	START domain
PF01740	Pfam	STAS domain
PF03015	Pfam	Male sterility protein
PF02544	Pfam	3-oxo-5-alpha-steroid 4-dehydrogenase 
PF02910	Pfam	Fumarate reductase flavoprotein C-term
PF00884	Pfam	Sulfatase
PF00685	Pfam	Sulfotransferase domain
PF03567	Pfam	Sulfotransferase family
PF04935	Pfam	Surfeit locus protein 6
PF01805	Pfam	Surp module
PF02201	Pfam	SWIB/MDM2 domain
PF04434	Pfam	SWIM zinc finger
PF04433	Pfam	SWIRM domain
PF00804	Pfam	Syntaxin
PF00907	Pfam	T-box
PF04719	Pfam	hTAFII28-like protein conserved region
PF04177	Pfam	TAP42-like family
PF03943	Pfam	TAP C-terminal domain
PF03134	Pfam	TB2/DP1, HVA22 family
PF00352	Pfam	Transcription factor TFIID (or TATA-binding protein, TBP)
PF03148	Pfam	Tektin family
PF01397	Pfam	Terpene synthase, N-terminal domain
PF00440	Pfam	Bacterial regulatory proteins, tetR family
PF03850	Pfam	Transcription factor Tfb4
PF02269	Pfam	Transcription initiation factor IID, 18kD subunit
PF03847	Pfam	Transcription initiation factor TFIID subunit A
PF04494	Pfam	WD40 associated region in TFIID subunit
PF04253	Pfam	Transferrin receptor-like dimerisation domain
PF02824	Pfam	TGS domain
PF00763	Pfam	Tetrahydrofolate dehydrogenase/cyclohydrolase, catalytic domain
PF02882	Pfam	Tetrahydrofolate dehydrogenase/cyclohydrolase, NAD(P)-binding domain
PF00899	Pfam	ThiF family
PF02597	Pfam	ThiS family
PF01833	Pfam	IPT/TIG domain
PF04280	Pfam	Tim44-like domain
PF04176	Pfam	TIP41-like family 
PF01582	Pfam	TIR domain
PF03920	Pfam	Groucho/TLE N-terminal Q-rich domain
PF05154	Pfam	TM2 domain
PF03348	Pfam	Serine incorporator (Serinc)
PF03459	Pfam	TOBE domain
PF04265	Pfam	Thiamin pyrophosphokinase, vitamin B1 binding domain
PF04263	Pfam	Thiamin pyrophosphokinase, catalytic domain
PF00515	Pfam	Tetratricopeptide repeat
PF01938	Pfam	TRAM domain
PF00486	Pfam	Transcriptional regulatory protein, C terminal
PF02458	Pfam	Transferase family
PF01336	Pfam	OB-fold nucleic acid binding domain
PF01841	Pfam	Transglutaminase-like superfamily
PF00927	Pfam	Transglutaminase family, C-terminal ig like domain
PF02779	Pfam	Transketolase, pyrimidine binding domain
PF02780	Pfam	Transketolase, C-terminal domain
PF00335	Pfam	Tetraspanin family
PF00905	Pfam	Penicillin binding protein transpeptidase domain
PF01609	Pfam	Transposase DDE domain
PF02371	Pfam	Transposase IS116/IS110/IS902 family
PF01526	Pfam	Tn3 transposase DDE domain
PF01548	Pfam	Transposase
PF00579	Pfam	tRNA synthetases class I (W and Y)
PF01409	Pfam	tRNA synthetases class II core domain (F)
PF01588	Pfam	Putative tRNA binding domain
PF03250	Pfam	Tropomodulin
PF00992	Pfam	Troponin
PF00234	Pfam	Protease inhibitor/seed storage/LTP family
PF00089	Pfam	Trypsin
PF02210	Pfam	Laminin G domain
PF03133	Pfam	Tubulin-tyrosine ligase family
PF01167	Pfam	Tub family
PF03953	Pfam	Tubulin C-terminal domain
PF00567	Pfam	Tudor domain
PF04906	Pfam	Tweety
PF04564	Pfam	U-box domain
PF00627	Pfam	UBA/TS-N domain
PF01040	Pfam	UbiA prenyltransferase family
PF00240	Pfam	Ubiquitin family
PF00789	Pfam	UBX domain
PF00443	Pfam	Ubiquitin carboxyl-terminal hydrolase
PF03456	Pfam	uDENN domain
PF03167	Pfam	Uracil DNA glycosylase superfamily
PF02809	Pfam	Ubiquitin interaction motif
PF01027	Pfam	Inhibitor of apoptosis-promoting Bax1
PF03684	Pfam	Uncharacterised protein family (UPF0179)
PF03699	Pfam	Uncharacterised protein family (UPF0182)
PF03676	Pfam	Uncharacterised protein family (UPF0183)
PF03671	Pfam	Ubiquitin fold modifier 1 protein
PF00179	Pfam	Ubiquitin-conjugating enzyme
PF02814	Pfam	UreE urease accessory protein, N-terminal domain
PF04192	Pfam	Utp21 specific WD40 associated putative domain 
PF02151	Pfam	UvrB/uvrC motif
PF05008	Pfam	Vesicle transport v-SNARE protein N-terminus
PF00790	Pfam	VHS domain
PF00654	Pfam	Voltage gated chloride channel
PF04840	Pfam	Vps16, C-terminal region
PF04841	Pfam	Vps16, N-terminal region
PF03635	Pfam	Vacuolar protein sorting-associated protein 35 
PF04129	Pfam	Vps52 / Sac2 family 
PF04100	Pfam	Vps53-like, N-terminal 
PF02204	Pfam	Vacuolar sorting protein 9 (VPS9) domain
PF03302	Pfam	Giardia variant-specific surface protein
PF00092	Pfam	von Willebrand factor type A domain
PF00094	Pfam	von Willebrand factor type D domain
PF00095	Pfam	WAP-type (Whey Acidic Protein) 'four-disulfide core'
PF00400	Pfam	WD domain, G-beta repeat
PF00568	Pfam	WH1 domain
PF02205	Pfam	WH2 motif
PF02467	Pfam	Transcription factor WhiB
PF02019	Pfam	WIF domain
PF03106	Pfam	WRKY DNA -binding domain
PF02206	Pfam	Domain of unknown function
PF00397	Pfam	WW domain
PF02825	Pfam	WWE domain
PF02706	Pfam	Chain length determinant protein
PF03254	Pfam	Xyloglucan fucosyltransferase
PF05181	Pfam	XPA protein C-terminus
PF01286	Pfam	XPA protein N-terminal
PF00102	Pfam	Protein-tyrosine phosphatase
PF04893	Pfam	Yip1 domain
PF03226	Pfam	Yippee zinc-binding/DNA-binding /Mis18, centromere assembly
PF02757	Pfam	YLP motif
PF04146	Pfam	YT521-B-like domain
PF00643	Pfam	B-box zinc finger
PF02892	Pfam	BED zinc finger
PF01530	Pfam	Zinc finger, C2HC type
PF00097	Pfam	Zinc finger, C3HC4 type (RING finger)
PF00642	Pfam	Zinc finger C-x8-C-x5-C-x3-H type (and similar)
PF00098	Pfam	Zinc knuckle
PF02008	Pfam	CXXC zinc finger domain
PF01529	Pfam	DHHC palmitoyltransferase
PF04438	Pfam	HIT zinc finger
PF02891	Pfam	MIZ/SP-RING zinc finger
PF01753	Pfam	MYND finger
PF05020	Pfam	NPL4 family, putative zinc binding region
PF04810	Pfam	Sec23/Sec24 zinc finger
PF02148	Pfam	Zn-finger in ubiquitin-hydrolases and other protein
PF04704	Pfam	Zfx / Zfy transcription activation region
PF02535	Pfam	ZIP Zinc transporter
PF00246	Pfam	Zinc carboxypeptidase
PF00100	Pfam	Zona pellucida-like domain
PF01262	Pfam	Alanine dehydrogenase/PNT, C-terminal domain
PF05222	Pfam	Alanine dehydrogenase/PNT, N-terminal domain
PF05218	Pfam	Protein of unknown function (DUF713)
PF05210	Pfam	Sprouty protein (Spry)
PF05216	Pfam	UNC-50 family
PF00702	Pfam	haloacid dehalogenase-like hydrolase
PF04227	Pfam	Indigoidine synthase A like protein
PF04613	Pfam	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase, LpxD  
PF00244	Pfam	14-3-3 protein
PF02826	Pfam	D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain
PF02834	Pfam	LigT like Phosphoesterase
PF03475	Pfam	3-alpha domain
PF01612	Pfam	3'-5' exonuclease
PF00803	Pfam	3A/RNA2 movement protein family
PF02829	Pfam	3H domain
PF00725	Pfam	3-hydroxyacyl-CoA dehydrogenase, C-terminal domain
PF02737	Pfam	3-hydroxyacyl-CoA dehydrogenase, NAD binding domain
PF02446	Pfam	4-alpha-glucanotransferase
PF01812	Pfam	5-formyltetrahydrofolate cyclo-ligase family
PF02739	Pfam	5'-3' exonuclease, N-terminal resolvase-like domain
PF01367	Pfam	5'-3' exonuclease, C-terminal SAM fold
PF03491	Pfam	Serotonin (5-HT) neurotransmitter transporter, N-terminus
PF02096	Pfam	60Kd inner membrane protein
PF00428	Pfam	60s Acidic ribosomal protein
PF01591	Pfam	6-phosphofructo-2-kinase
PF00393	Pfam	6-phosphogluconate dehydrogenase, C-terminal domain
PF02495	Pfam	7kD viral coat protein
PF02294	Pfam	7kD DNA-binding domain
PF00001	Pfam	7 transmembrane receptor (rhodopsin family)
PF00002	Pfam	7 transmembrane receptor (Secretin family)
PF02949	Pfam	7tm Odorant receptor
PF00207	Pfam	Alpha-2-macroglobulin family
PF01835	Pfam	MG2 domain
PF01356	Pfam	Alpha amylase inhibitor
PF02137	Pfam	Adenosine-deaminase (editase) domain
PF00324	Pfam	Amino acid permease
PF03306	Pfam	Alpha-acetolactate decarboxylase
PF04611	Pfam	Mating type protein A alpha Y mating type dependent binding region 
PF03417	Pfam	Acyl-coenzyme A:6-aminopenicillanic acid acyl-transferase
PF02496	Pfam	ABA/WDS induced protein
PF00950	Pfam	ABC 3 transport family
PF01061	Pfam	ABC-2 type transporter
PF00664	Pfam	ABC transporter transmembrane region
PF00005	Pfam	ABC transporter
PF00561	Pfam	alpha/beta hydrolase fold
PF03806	Pfam	AbgT putative transporter family
PF02230	Pfam	Phospholipase/Carboxylesterase
PF02517	Pfam	CAAX protease self-immunity
PF03992	Pfam	Antibiotic biosynthesis monooxygenase
PF00887	Pfam	Acyl CoA binding protein
PF03255	Pfam	Acetyl co-enzyme A carboxylase carboxyltransferase alpha subunit
PF00871	Pfam	Acetokinase family
PF02550	Pfam	Acetyl-CoA hydrolase/transferase N-terminal domain
PF00797	Pfam	N-acetyltransferase
PF00328	Pfam	Histidine phosphatase superfamily (branch 2)
PF03767	Pfam	HAD superfamily, subfamily IIIB (Acid phosphatase)
PF00330	Pfam	Aconitase family (aconitate hydratase)
PF00694	Pfam	Aconitase C-terminal domain
PF01756	Pfam	Acyl-CoA oxidase
PF00873	Pfam	AcrB/AcrD/AcrF family
PF05058	Pfam	ActA Protein
PF00976	Pfam	Corticotropin ACTH domain
PF00022	Pfam	Actin
PF01643	Pfam	Acyl-ACP thioesterase
PF02770	Pfam	Acyl-CoA dehydrogenase, middle domain
PF02771	Pfam	Acyl-CoA dehydrogenase, N-terminal domain
PF02551	Pfam	Acyl-CoA thioesterase
PF00698	Pfam	Acyl transferase domain
PF02273	Pfam	Acyl transferase
PF00708	Pfam	Acylphosphatase
